영업상태명,전화번호,지번주소,도로명주소,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,별점,리뷰개수,카테고리,메뉴
영업/정상,,서울특별시 동대문구 이문동 305-79번지 1층,서울특별시 동대문구 휘경로2길 5-12 1층 (이문동),씹는곱창,20200000000000.0,U,40:00.0,한식,205372.7714,454787.7272,한식,3.0,39,"곱창,막창","{'소곱창 (200g)': '13,900', '소막창 (200g)': '13,900', '소대창 (200g)': '15,900', '염통 (150g)': '10,000', '소곱창전골': '30,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-64번지 2층,서울특별시 동대문구 휘경로 18-1 2층 (이문동),해신루,20100000000000.0,I,59:59.0,중국식,205394.3349,454804.2844,중국식,3.8,4,중화요리,"{'짜장면': '4,000', '짬뽕': '5,000', '사천탕면': '7,000', '양꼬치 (10)': '10,000', '어깨갈비 (8)': '10,000'}"
영업/정상,02 64986222,서울특별시 동대문구 이문동 264-171번지,서울특별시 동대문구 천장산로 32-2 지상1층~지하1층 (이문동),크레이저커피 외대점,20200000000000.0,U,40:00.0,경양식,205045.7682,455155.5827,경양식,4.6,137,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 283-6,서울특별시 동대문구 이문로25길 22 지하1층 (이문동),미성,20200000000000.0,U,04:00.0,한식,205339.2474,455035.0295,,0.0,0,빌딩,{}
영업/정상,,서울특별시 동대문구 이문동 338-3번지,서울특별시 동대문구 이문로 66 1층 (이문동),글라라스푼,20200000000000.0,I,59:59.0,기타,205063.6023,454526.356,기타,4.0,2,분식,{}
영업/정상,,서울특별시 동대문구 이문동 305-59번지,서울특별시 동대문구 휘경로 12 1층 (이문동),이상준초밥,20200000000000.0,U,40:00.0,일식,205341.6738,454835.6676,일식,4.5,11,"초밥,롤","{'가츠오우동정식': '8,500', '대광어초밥(6p)': '9,000', '연어회': '25,000', '활어 회덮밥': '8,000', '뚝배기 김치우동': '7,500'}"
영업/정상,,서울특별시 동대문구 이문동 264-211,서울특별시 동대문구 천장산로7길 8 3층 (이문동),몬스터플레이스 이문점,20200000000000.0,U,02:00.0,기타,204997.8992,455149.1206,,4.1,31,카페,"{'몬스터샐러드': '6,000', '파스타샐러드': '6,500', '에그마요샐러드': '7,000', '닭가슴살샐러드': '7,000', '리코타치즈샐러드': '7,500'}"
영업/정상,,서울특별시 동대문구 이문동 255-380,서울특별시 동대문구 이문로 195 1~2층 (이문동),이강참치,20200000000000.0,U,06:00.0,일식,205390.6771,455735.7391,,4.3,21,0,{}
영업/정상,,서울특별시 동대문구 이문동 392-6번지,서울특별시 동대문구 천장산로 48 1층 (이문동),토종순대국,20200000000000.0,I,59:59.0,한식,205017.8425,455319.9855,한식,1.0,3,순대,{}
영업/정상,,서울특별시 동대문구 이문동 287-39번지,서울특별시 동대문구 휘경로2길 16 2층 (이문동),올유니드,20200000000000.0,U,40:00.0,기타,205284.1692,454787.852,기타,3.0,2,카페,"{'에스프레소': '3,500', '아메리카노': '3,500', '카페라떼': '4,000', '카푸치노': '4,000', '초코라떼': '4,000'}"
영업/정상,,서울특별시 동대문구 이문동 325-48,서울특별시 동대문구 휘경로2길 42 1층 (이문동),비에이치씨치킨 회기점(bhc치킨),20200000000000.0,U,07:00.0,통닭(치킨),205225.7599,454676.0295,,2.3,4,치킨,"{'하바네로 포테킹 후라이드+치즈볼': '24,500', '뿌링클 콤보+치즈볼': '23,000', '골드킹 콤보+치즈볼': '23,000', '맛초킹 콤보+치즈볼': '23,000', '뿌링클+치즈볼': '22,000', '맛초킹+치즈볼': '22,000'}"
영업/정상,,서울특별시 동대문구 이문동 288-25번지,서울특별시 동대문구 휘경로 5 지하1층 (이문동),올드크래프트하우스,20200000000000.0,I,59:59.0,호프/통닭,205299.8164,454895.7879,호프/통닭,4.1,5,"호프,요리주점","{'페퍼로니 피자(13"")': '12,900', '치즈 피자(13"")': '12,900', '고구마 치즈스틱 (10조각)': '9,900', '마른 안주': '11,900', '계절 과일': '14,900'}"
영업/정상,02 969 6622,서울특별시 동대문구 이문동 346-5번지,서울특별시 동대문구 이문로9길 46 지하1층 (이문동),튠업카페,20200000000000.0,U,40:00.0,기타,204923.2811,454661.9904,기타,4.8,8,카페,"{'아메리카노': '3,500', '카페라떼': '3,900', '초코라떼': '4,500', '밀크티': '4,500', '오가닉 얼그레이': '4,500'}"
영업/정상,02 21733376,서울특별시 동대문구 이문동 316-1번지,서울특별시 동대문구 휘경로2길 17 2층 (이문동),숯불꼼닭발,20200000000000.0,I,59:59.0,정종/대포집/소주방,205301.4104,454775.6082,정종/대포집/소주방,5.0,7,닭요리,"{'꼼장어': '10,000', '뼈없는닭발': '8,000', '뼈있는닭발': '8,000', '닭똥집': '8,000', '계란말이': '8,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-62번지,서울특별시 동대문구 휘경로 16 지하1층 (이문동),고씨네 한국외대점,20200000000000.0,U,40:00.0,일식,205374.0768,454816.2469,일식,1.6,14,"돈까스,우동","{'고씨냉우동 세트': '9,900', '돈까스카레': '7,000', '스페셜카레': '9,500', '떡갈비카레': '7,000', '돈까스카레우동': '8,000', '고씨냉우동': '7,000'}"
영업/정상,,서울특별시 동대문구 이문동 304-30,서울특별시 동대문구 휘경로7길 7 1층 (이문동),도시피자,20200000000000.0,U,07:00.0,기타,205484.6667,454818.9441,,5.0,1,패스트푸드,"{'콤비네이션': '13,500', '페퍼로니': '13,500', '시티 쉬림프': '18,000', '내맘대로 반반피자': '13,000', '치즈': '12,500'}"
영업/정상,,서울특별시 동대문구 이문동 339-4,서울특별시 동대문구 경희대로4길 73 1층 (이문동),빙고 앤 샐러드,20200000000000.0,U,04:00.0,기타,204901.4339,454342.4334,,5.0,37,디저트카페,"{'우유 팥빙수 (1인)': '4,800', '달콤한메론빙수 (2인만가능)': '9,800', '시원한수박빙수 (2인만가능)': '9,800', '아메리카노': '3,000', '까페라떼 (ICE)': '3,500'}"
영업/정상,,서울특별시 동대문구 이문동 345-8번지,서울특별시 동대문구 이문로 61 1층 (이문동),왼손우동짜장,20200000000000.0,I,59:59.0,중국식,205016.4856,454507.4118,중국식,4.5,23,중화요리,"{'짜장면': '3,000', '옛날우동': '3,000', '얼큰우동': '4,000', '냉 우동': '4,000', '탕수육 (1인분)': '4,000'}"
영업/정상,02 9669288,서울특별시 동대문구 이문동 134-18번지,서울특별시 동대문구 휘경로3길 28 1층 (이문동),찬&찬 두마리치킨,20200000000000.0,I,59:59.0,호프/통닭,205464.0165,454944.0551,호프/통닭,0.0,0,반찬가게,{}
영업/정상,02 9650111,서울특별시 동대문구 이문동 78-42번지,서울특별시 동대문구 휘경로 35 1층 (이문동),슈퍼통닭,20200000000000.0,I,59:59.0,호프/통닭,205557.8746,454747.6231,호프/통닭,0.0,3,치킨,"{'옛날통닭': '9,000', '양념': '10,000', '순살치킨': '9,000', '마늘통닭': '10,000', '문어통닭': '25,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-62번지,서울특별시 동대문구 휘경로 16 2층 (이문동),애신,20200000000000.0,U,40:00.0,중국식,205374.0768,454816.2469,중국식,4.0,10,중식,"{'마라탕 (100g)': '1,500', '지삼선': '10,000', '어향육슬': '13,000', '꿔바로우': '14,000', '수자육': '15,000'}"
영업/정상,,서울특별시 동대문구 이문동 255-188번지 C&J오피스텔,서울특별시 동대문구 이문로 164 C&J오피스텔 1층 103호 (이문동),비에이치씨치킨(BHC치킨),20200000000000.0,U,40:00.0,호프/통닭,205457.4637,455384.1633,호프/통닭,4.4,1,치킨,"{'하바네로 포테킹 후라이드+치즈볼': '24,500', '뿌링클 콤보+치즈볼': '23,000', '골드킹 콤보+치즈볼': '23,000', '맛초킹 콤보+치즈볼': '23,000', '뿌링클+치즈볼': '22,000', '맛초킹+치즈볼': '22,000'}"
영업/정상,,서울특별시 동대문구 이문동 316-1,서울특별시 동대문구 휘경로2길 17 지하 1층 (이문동),곱담,20200000000000.0,U,08:00.0,정종/대포집/소주방,205301.4104,454775.6082,,4.0,3,"곱창,막창","{'고구마치즈곱창': '12,000', '야채곱창': '10,000', '알곱창': '10,000', '치즈곱창': '11,000', '1인세트': '11,500'}"
영업/정상,,서울특별시 동대문구 이문동 255-27번지,서울특별시 동대문구 이문로 193-3 (이문동),신카이,20200000000000.0,I,59:59.0,일식,205378.8565,455719.9916,일식,0.0,0,참치회,{}
영업/정상,,서울특별시 동대문구 이문동 331-56번지,서울특별시 동대문구 이문로25길 39 2층 (이문동),이문동커피집브루밸류,20200000000000.0,U,40:00.0,분식,204993.2045,454794.8462,분식,0.0,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 258-15번지,서울특별시 동대문구 이문로 144 2층 (이문동),우거지감자탕,20200000000000.0,I,59:59.0,한식,205417.0243,455253.2896,한식,0.0,0,0,{}
영업/정상,,서울특별시 동대문구 이문동 87-1번지,서울특별시 동대문구 휘경로31길 57 1층 (이문동),엄마손식당,20200000000000.0,I,59:59.0,한식,205843.2057,454914.4743,한식,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 291-26번지,서울특별시 동대문구 이문로 141 1층 (이문동),아지트,20200000000000.0,I,59:59.0,기타,205367.0872,455203.4636,기타,0.0,0,"호프,요리주점",{}
영업/정상,,서울특별시 동대문구 이문동 325-21번지,서울특별시 동대문구 이문로 88-26 1층 (이문동),붐바(boomba),20200000000000.0,I,59:59.0,기타,205218.6039,454718.1929,기타,3.8,8,커피전문점,"{'에스프레소': '3,900', '아메리카노': '3,900', '카페라떼': '4,500', '방탄커피': '5,000', '페퍼민트': '4,300'}"
영업/정상,7088068610,서울특별시 동대문구 이문동 304-26번지 지상3층,서울특별시 동대문구 휘경로 23 (이문동 지상3층),한객샤브샤브뷔페,20200000000000.0,U,40:00.0,중국식,205458.9099,454802.8864,중국식,3.8,6,샤브샤브,"{'마라롱싸웨이': '12,000', '돼지고기튀김': '9,000', '꽃빵튀김': '5,000', '중국식파전병': '3,000', '토마토백탕': '5,000'}"
영업/정상,,서울특별시 동대문구 이문동 175-4번지,서울특별시 동대문구 이문로42길 91 (이문동),애자이모식당,20200000000000.0,I,59:59.0,한식,205872.5697,455374.1165,한식,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 255-226,서울특별시 동대문구 신이문로 5-1 지상1층 (이문동),육회먹은 꼬막 이문점,20200000000000.0,U,02:00.0,기타,205475.9318,455649.7721,,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 363-17번지,서울특별시 동대문구 이문로30길 26 1층 (이문동),59년옛날통닭,20200000000000.0,U,40:00.0,호프/통닭,205364.0046,454882.9946,호프/통닭,0.0,1,치킨,{}
영업/정상,02 9600919,서울특별시 동대문구 이문동 341-55번지,서울특별시 동대문구 회기로25길 52 지상1층 (이문동),차칸스시,20200000000000.0,U,40:00.0,일식,204937.7602,454410.6674,일식,3.6,51,"초밥,롤","{'미니사사미': '16,000', '유부초밥 (1P)': '1,200', '찐새우 (1P)': '1,400', '타코군함 (1P)': '2,000', '영덕대게장 (1P)': '2,200'}"
영업/정상,,서울특별시 동대문구 이문동 288-20번지,서울특별시 동대문구 이문로30길 10 지상1층 (이문동),포컵스(4CUPS),20200000000000.0,I,59:59.0,기타,205328.2726,454951.5017,기타,1.9,11,카페,"{'에스프레소': '3,500', '아메리카노': '3,500', '카페라떼': '4,000', '얼그레이': '4,000', '피치우롱티': '4,000'}"
영업/정상,,서울특별시 동대문구 이문동 255-218,서울특별시 동대문구 신이문로 8 1층 (이문동),청담짝태앤연어,20200000000000.0,U,09:00.0,기타,205489.2054,455611.8022,,5.0,2,"호프,요리주점","{'광어': '28,000', '우럭': '28,000', '도미': '40,000', '광어+생연어회': '30,000', '멍게': '15,000'}"
영업/정상,,서울특별시 동대문구 이문동 264-485번지,서울특별시 동대문구 천장산로4길 36 1층 (이문동),분99(bun99),20200000000000.0,U,40:00.0,기타,205110.8455,455197.2987,기타,4.6,6,베트남음식,"{'소고기쌀국수 (양지)': '8,500', '소고기쌀국수 (양지,힘줄)': '9,500', '분짜': '10,500', '토마토해산물쌀국수': '10,000', '넴': '5,000'}"
영업/정상,,서울특별시 동대문구 이문동 256-26번지,서울특별시 동대문구 이문로 185 1층 (이문동),무한리필고기굼터,20200000000000.0,I,59:59.0,호프/통닭,205390.3136,455648.5943,호프/통닭,3.0,2,"육류,고기","{'무한리필 (성인)': '11,000', '무한리필 (10세이하)': '7,000', '무한리필 (7세이하)': '5,000', '냉면': '3,000', '누룽지탕': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-75,서울특별시 동대문구 휘경로2길 5-4 1층 (이문동),미담,20200000000000.0,U,01:00.0,한식,204237.4398,453483.8006,,0.0,0,식품서비스업,{}
영업/정상,,서울특별시 동대문구 이문동 126-37번지,서울특별시 동대문구 휘경로11가길 4-4 1층 (이문동),여수포차,20200000000000.0,I,59:59.0,한식,205559.7148,454848.56200000000,한식,0.0,0,0,{}
영업/정상,,서울특별시 동대문구 이문동 176-2번지,서울특별시 동대문구 한천로 439 1층 (이문동),자담치킨이문점,20200000000000.0,I,59:59.0,호프/통닭,205883.4967,455284.5857,호프/통닭,4.0,3,치킨,"{'맵슐랭치킨': 0, '치요링치킨': 0, '후라이드치킨': 0, '양념치킨': 0, '간장치킨': 0, '생그라나치킨': 0, '스리라차치킨': 0}"
영업/정상,,서울특별시 동대문구 이문동 264-140번지,서울특별시 동대문구 천장산로 36 지하1층 (이문동),파치외대점,20200000000000.0,U,40:00.0,한식,205035.487,455206.1012,한식,4.0,15,이탈리안,"{'베이컨토마토': '7,500', '체다치즈토마토': '7,500', '베이컨볶음밥': '6,500', '새우볶음밥': '7,000', '치킨필라프': '7,000'}"
영업/정상,,서울특별시 동대문구 이문동 339-1번지,서울특별시 동대문구 경희대로4길 79 1층 102호 (이문동),루데카,20200000000000.0,U,40:00.0,기타,204920.3401,454348.4207,기타,4.6,48,커피전문점,"{'아메리카노': '3,000', '에스프레소': '3,000', '아인슈패너': '4,500', '바닐라라떼': '4,000', '아포가토': '4,000'}"
영업/정상,,서울특별시 동대문구 이문동 251-5번지,서울특별시 동대문구 이문로 203 1층 (이문동),속초코다리,20200000000000.0,I,59:59.0,한식,205385.113,455813.7135,한식,4.5,17,"해물,생선",{}
영업/정상,,서울특별시 동대문구 이문동 288-43,서울특별시 동대문구 이문로28길 15 1층 (이문동),부두 조개전골,20200000000000.0,U,03:00.0,한식,205295.6859,454802.5512,,4.0,2,조개,{}
영업/정상,,서울특별시 동대문구 이문동 291-90번지,서울특별시 동대문구 천장산로 3 2층 (이문동),꼬기92,20200000000000.0,U,40:00.0,식육(숯불구이),205302.2128,455049.0915,식육(숯불구이),5.0,6,"육류,고기","{'갈비살 (180g)': '12,000', '생등심 (180g)': '12,000', '생삼겹살 (180g)': '8,000', '목살 (180g)': '8,000', '항정살 (180g)': '9,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-2번지,서울특별시 동대문구 휘경로 13 지하1층 (이문동),오티움커피랩,20200000000000.0,I,59:59.0,기타,205383.0869,454857.9114,기타,5.0,1,0,{}
영업/정상,,서울특별시 동대문구 이문동 288-40번지,서울특별시 동대문구 휘경로2길 4 2층 (이문동),마살라키친,20200000000000.0,U,40:00.0,호프/통닭,205314.3174,454835.0006,호프/통닭,4.5,47,인도음식,"{'1인세트': '9,500', '2인세트': '24,000', '탄두+2인세트': '30,000', '탄두리 치킨 (반마리)': '7,900'}"
영업/정상,,서울특별시 동대문구 이문동 255-23번지,서울특별시 동대문구 이문로 193 1층 (이문동),경동한우곱창,20200000000000.0,U,04:00.0,호프/통닭,205391.6479,455722.9956,,5.0,43,"곱창,막창","{'한우곱창모듬(중)': '48,000', '한우소곱창(270g)': '25,000', '한우대창(300g)': '23,000', '소곱창전골(소)': '25,000', '야채곱창': '10,000', '순대곱창': '11,000', '알곱창': '11,000'}"
영업/정상,,서울특별시 동대문구 이문동 255-174번지,서울특별시 동대문구 이문로42길 5 1층 (이문동),너나들이,20200000000000.0,U,40:00.0,한식,205442.3907,455402.2207,한식,4.7,7,만화카페,"{'2시간 + 카페음료': '6,500', '3시간 + 카페음료': '8,500', '추천\n6시간 + 카페음료': '12,000', '평일 온종일 + 카페음료': '15,000', '2시간 + 허니브레드 + 카페음료 (2인)': '16,000', '2시간 + 라면 + 카페음료': '10,000', '2시간 + 볶음밥 + 카페음료': '11,000'}"
영업/정상,,서울특별시 동대문구 이문동 317-12번지,서울특별시 동대문구 휘경로2길 37 1층 (이문동),인(In)서울,20200000000000.0,U,00:00.0,한식,205248.0285,454694.1167,,3.0,4,일본식주점,"{'차슈문어삼합': '29,000', '차슈보쌈': '25,000', '치킨난방스케': '16,000', '치킨가라아케': '15,000', '츠라이가라아케': '17,000'}"
영업/정상,,서울특별시 동대문구 이문동 256-13,서울특별시 동대문구 신이문로 3 1층 (이문동),이문맥주공방,20200000000000.0,U,07:00.0,한식,205455.1816,455645.3604,,0.0,1,"호프,요리주점",{}
영업/정상,02 9606324,서울특별시 동대문구 이문동 288-65번지,서울특별시 동대문구 이문로 108 1층 (이문동),타코비(한국외대점),20200000000000.0,U,40:00.0,일식,205255.717,454871.6255,일식,0.0,6,간식,"{'타코비 타코야끼': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 264-223번지,서울특별시 동대문구 천장산로7길 16 2층 (이문동),세븐스테이크,20200000000000.0,U,59:59.0,경양식,204962.6147,455134.5398,경양식,0.0,1,"스테이크,립",{}
영업/정상,,서울특별시 동대문구 이문동 264-303번지,서울특별시 동대문구 이문로9나길 6-13 1층 3호 (이문동),회태랑사골마라탕,20200000000000.0,I,37:08.0,중국식,204909.1645,455103.6585,중국식,4.3,16,중식,"{'셀프마라탕 (100g)': '1,600', '셀프마라향궈 (100g)': '3,000', '마라향궈정식': '26,000', '마라소룽샤': '25,000', '소고기쌀국수': '8,000', '소고기양파물만두': '7,000', '홍소육덮밥': '8,000'}"
영업/정상,,서울특별시 동대문구 이문동 341-60번지,서울특별시 동대문구 회기로25길 59 1층 (이문동),언니네함바그,20200000000000.0,U,59:59.0,경양식,204942.4912,454457.9769,경양식,4.2,49,양식,"{'언니네 함바그 (L)': '7,000', '언니네 함바그 (M)': '6,500', '언니네 치즈 함바그 (L)': '7,500', '언니네 치즈 함바그 (M)': '7,000', '언니네 매콤 함바그 (L)': '7,300', '언니네 매콤 함바그 (M)': '6,800'}"
영업/정상,,서울특별시 동대문구 이문동 255-380번지,서울특별시 동대문구 이문로 193-6 1층 (이문동),이문동 그집,20200000000000.0,I,37:21.0,한식,205390.6771,455735.7391,한식,4.1,78,"육류,고기","{'한우차돌박이 (130g)': '12,000', '대패삼겹살 (150g)': '5,000', '소곱창전골 (1인)': '10,000', '매운갈비찜 (1인)': '9,000', '한우설렁탕': '8,000', '한우해장국': '7,000', '냉면': '6,000'}"
영업/정상,,서울특별시 동대문구 이문동 78-27번지,서울특별시 동대문구 휘경로 35-1 1층 (이문동),그옛날1947왕만두,20200000000000.0,I,23:22.0,한식,205567.5941,454743.3715,한식,5.0,1,분식,{}
영업/정상,02964 0132,서울특별시 동대문구 이문동 236-2,서울특별시 동대문구 신이문로23길 23 1층 (이문동),처갓집양념치킨 이문점,20200000000000.0,U,01:00.0,호프/통닭,205686.0607,455707.4225,,4.3,12,치킨,"{'슈프림양념치킨': '18,000', '치즈슈프림 양념치킨': '18,000', '후라이드치킨': '16,000', '와락치킨': '18,000', '트러플 슈프림 양념치킨': '19,000', '100%청양산 고추치킨': '19,000', '허니올리고당야채 양념치킨': 0}"
영업/정상,,서울특별시 동대문구 이문동 256-361,서울특별시 동대문구 신이문로 5 1층 (이문동),수제왕갈비,20200000000000.0,U,09:00.0,한식,205463.3535,455648.0374,,1.0,2,한식,{}
영업/정상,02  957 5858,서울특별시 동대문구 이문동 288-10번지 한국외국어대학교 글로벌홀,서울특별시 동대문구 이문로 114 한국외국어대학교 글로벌홀 1층 (이문동),케이에프씨 한국외대점,20200000000000.0,U,40:00.0,기타,205292.65900000000,454935.01400000000,기타,2.5,17,패스트푸드,"{'치짜구마박스': '10,200', '치짜구마세트': '8,800', '치짜구마': '6,400', '고추콰삭블랙라벨 8조각': '23,500', '고추콰삭블랙라벨 5조각': '15,400', '고추콰삭블랙라벨 3조각': '9,400', '고추콰삭블랙라벨 1조각': '3,600', '켄터키치킨립 5조각': '6,700'}"
영업/정상,,서울특별시 동대문구 이문동 331-1번지,서울특별시 동대문구 이문로25길 31 1층 (이문동),쉐궈라오(MIXFRUITY),20200000000000.0,I,21:07.0,기타,205032.4893,454797.6297,기타,5.0,2,0,{}
영업/정상,,서울특별시 동대문구 이문동 331-1,서울특별시 동대문구 이문로25길 31 지하1층 (이문동),되지,20200000000000.0,U,06:00.0,기타,205032.4893,454797.6297,,5.0,2,삼겹살,"{'실속99도시락': '9,900', '삼겹목살고기만 (솔로) 200g': '8,400', '삼겹목살고기만 (소) 400g': '14,400', '오리지널 (솔로) 200g': '15,400', '양념 (솔로) 200g': '15,900'}"
영업/정상,,서울특별시 동대문구 이문동 256-371번지,서울특별시 동대문구 이문로 186 1층 (이문동),풍천숯불장어세상,20200000000000.0,U,40:00.0,한식,205430.6309,455651.7591,한식,5.0,2,장어,"{'소갈비살': '25,000', '민물장어(대)': '32,000', '돼지왕양념갈비(300g)': '14,000', '장어탕': '7,000', '차돌된장찌개': '6,000'}"
영업/정상,,서울특별시 동대문구 이문동 288-37번지,서울특별시 동대문구 휘경로 7-1 23층 (이문동),미연 마라탕,20200000000000.0,U,40:00.0,중국식,205332.9486,454879.1172,중국식,4.0,15,중식,"{'마라탕기본': '5,000', '마라탕 (100g)': '1,500', '마라빤 (100g)': '2,000', '마라샹궈 (100g)': '3,000', '꿔바러우': '10,000'}"
영업/정상,,서울특별시 동대문구 이문동 349-11,서울특별시 동대문구 이문로9길 105 (이문동),촨커,20200000000000.0,U,06:00.0,중국식,204923.5735,454945.2765,,4.3,71,양꼬치,{}
영업/정상,,서울특별시 동대문구 이문동 250-3,서울특별시 동대문구 이문로 202 1층 (이문동),이령김밥,20200000000000.0,U,00:00.0,한식,205422.1687,455803.0288,,0.0,0,한식,"{'이령김밥': '2,500', '참치김밥': '3,000', '치즈김밥': '3,000', '소고기김밥': '3,500', '떡볶이': '3,000', '라면': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 264-262번지,서울특별시 동대문구 천장산로7길 34 지1층 (이문동),파스타,20200000000000.0,I,22:20.0,경양식,204869.1872,455123.8015,경양식,4.2,36,이탈리안,"{'부카니에라': '14,000', '비텔로': '15,500', '아마트리치아나': '11,000', '마리나라': '14,000', '포르치니': '12,500'}"
영업/정상,,서울특별시 동대문구 이문동 264-249번지,서울특별시 동대문구 천장산로7길 30 (이문동 이문동 다세대주택),할머니보쌈,20200000000000.0,I,22:22.0,한식,204889.9415,455125.5496,한식,3.8,14,"족발,보쌈","{'굴보쌈': '37,000', '김치보쌈': '27,000', '배추보쌈': '29,000', '쟁반국수': '12,000', '보쌈정식': '8,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-63번지,서울특별시 동대문구 휘경로 18 1층 (이문동),투고샐러드 한국외국어대학교점,20200000000000.0,I,22:38.0,기타,205386.1058,454809.1826,기타,5.0,5,패스트푸드,"{'목살 스테이크': '6,500', '닭가슴살 스테이크': '6,500', '닭다리살 스테이크': '6,900', '훈제연어': '6,500', '칠리 파스타': '5,900'}"
영업/정상,,서울특별시 동대문구 이문동 237-17번지,서울특별시 동대문구 신이문로 36 1층 (이문동),민이식당,20200000000000.0,I,22:51.0,한식,205760.9414,455618.0921,한식,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 246-23번지,서울특별시 동대문구 이문로54길 4 1층 (이문동),둥이초밥,20200000000000.0,I,23:10.0,일식,205438.6054,455846.1229,일식,5.0,0,"초밥,롤",{}
영업/정상,,서울특별시 동대문구 이문동 288-45,서울특별시 동대문구 휘경로 6-9 지하1층 (이문동),이문,20200000000000.0,U,01:00.0,한식,205292.1489,454821.5558,,0.0,0,0,{}
영업/정상,,서울특별시 동대문구 이문동 175-18번지,서울특별시 동대문구 한천로 443-1 1층 (이문동),닭봉씨,20200000000000.0,I,23:35.0,한식,205882.1624,455320.9148,한식,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 306-4번지,서울특별시 동대문구 휘경로 24-1 1층 (이문동),트라타(Tratar),20200000000000.0,I,23:26.0,라이브카페,205451.1087,454767.0259,라이브카페,3.4,1,"멕시칸,브라질","{'그릴드목살샐러드로우': '7,500', '그릴드닭가슴살샐러드로우': '7,500', '쉬림프샐러드로우': '8,500', '바질두부샐러드': '5,900', '콥샐러드로우': '6,500'}"
영업/정상,,서울특별시 동대문구 이문동 264-314번지,서울특별시 동대문구 이문로9가길 35 1층 (이문동),OTR,20200000000000.0,I,23:35.0,기타,204879.9684,455101.374,기타,4.5,54,디저트카페,"{'아메리카노': '3,000', '카페라떼': '3,500', '밀크티': '3,500', '자몽에이드': '3,500', '그린티': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 250-3번지,서울특별시 동대문구 이문로 202 1층 (이문동),솥뚜껑 삼겹살집,20200000000000.0,I,23:26.0,한식,205422.1687,455803.0288,한식,5.0,2,삼겹살,{}
영업/정상,,서울특별시 동대문구 이문동 255-203,서울특별시 동대문구 이문로 182 1층 (이문동),띵떡,20200000000000.0,I,08:00.0,한식,205429.7228,455601.5002,,0.0,1,떡볶이,{}
영업/정상,,서울특별시 동대문구 이문동 305-63번지,서울특별시 동대문구 휘경로 18 2층 (이문동),유자미,20200000000000.0,I,23:39.0,한식,205386.1058,454809.1826,한식,0.0,0,음식점,{}
영업/정상,,서울특별시 동대문구 이문동 288-48,서울특별시 동대문구 휘경로 8 1층 (이문동),육감,20200000000000.0,U,05:00.0,분식,205308.5283,454853.5104,,3.0,1,"족발,보쌈",{}
영업/정상,,서울특별시 동대문구 이문동 126-38번지,서울특별시 동대문구 휘경로11가길 4-2 1층 101호 (이문동),토핑의신,20200000000000.0,I,23:39.0,경양식,205564.3353,454856.5331,경양식,5.0,19,피자,"{'신과함께 피자(R)': '22,900', '바질페스토 피자(R)': '18,900', '치즈의신 피자(R)': '17,900', '슈퍼 불고기 피자(R)': '16,900', '슈퍼 콤비네이션 피자(R)': '15,900'}"
영업/정상,,서울특별시 동대문구 이문동 255-187번지,서울특별시 동대문구 이문로 162 1층 (이문동),찜닭 대장 이문점,20200000000000.0,U,40:00.0,한식,205427.3438,455402.1317,한식,0.0,0,닭요리,{}
영업/정상,,서울특별시 동대문구 이문동 325-51번지,서울특별시 동대문구 휘경로2길 40 1층 (이문동),골목스토리,20200000000000.0,I,23:21.0,경양식,205228.7129,454684.8521,경양식,0.0,0,분식,{}
영업/정상,,서울특별시 동대문구 이문동 288-40번지,서울특별시 동대문구 휘경로2길 4 지층 (이문동),고소운,20200000000000.0,I,23:21.0,한식,205314.3174,454835.0006,한식,4.1,87,카페,"{'롱블랙': '4,000', '카페라떼': '4,500', '시그니처 카라멜라떼': '6,000', '시그니처 말차라떼': '6,000', '시그니처 초코라떼': '6,000', '시그니처 당고라떼': '6,000', '얼그레이': '6,000'}"
